q13	d049:0.0798,d272:0.0766,d219:0.0735,d056:0.0629,d239:0.0573,d277:0.0492,d276:0.0391,d222:0.0380,d043:0.0325,d241:0.0323,d258:0.0314,d286:0.0281,d311:0.0264,d317:0.0264,d309:0.0242,d221:0.0240,d040:0.0236,d070:0.0229,d099:0.0228,d042:0.0225,d205:0.0221,d055:0.0221,d281:0.0206,d194:0.0194,d288:0.0192,d047:0.0182,d026:0.0181,d126:0.0174,d087:0.0170,d285:0.0168,d060:0.0168,d289:0.0168,d271:0.0163,d019:0.0154,d165:0.0141,d183:0.0140,d310:0.0139,d297:0.0127,d157:0.0123,d015:0.0121,d262:0.0120,d292:0.0119,d130:0.0115,d303:0.0110,d269:0.0109,d290:0.0107,d170:0.0106,d161:0.0104,d248:0.0102,d249:0.0101,d162:0.0098,d138:0.0096,d235:0.0096,d237:0.0094,d106:0.0094,d305:0.0092,d100:0.0091,d050:0.0090,d119:0.0088,d002:0.0086,d136:0.0085,d139:0.0085,d142:0.0084,d313:0.0081,d129:0.0081,d189:0.0080,d059:0.0080,d018:0.0078,d174:0.0077,d190:0.0076,d061:0.0075,d200:0.0075,d022:0.0074,d150:0.0073,d312:0.0073,d164:0.0073,d088:0.0071,d013:0.0071,d329:0.0070,d037:0.0069,d046:0.0069,d028:0.0067,d113:0.0067,d124:0.0066,d159:0.0066,d072:0.0066,d243:0.0066,d075:0.0066,d179:0.0065,d135:0.0064,d122:0.0063,d171:0.0063,d270:0.0063,d263:0.0061,d191:0.0061,d007:0.0061,d274:0.0061,d156:0.0059,d148:0.0057,d079:0.0056,d074:0.0056,d051:0.0053,d141:0.0053,d246:0.0053,d323:0.0052,d240:0.0052,d259:0.0051,d245:0.0051,d304:0.0049,d253:0.0049,d012:0.0049,d212:0.0047,d244:0.0047,d318:0.0047,d215:0.0047,d094:0.0046,d228:0.0046,d147:0.0045,d016:0.0045,d257:0.0044,d180:0.0044,d103:0.0044,d182:0.0044,d029:0.0043,d064:0.0043,d123:0.0043,d096:0.0042,d058:0.0042,d118:0.0041,d250:0.0041,d033:0.0040,d107:0.0040,d324:0.0040,d193:0.0040,d319:0.0038,d153:0.0038,d256:0.0038,d280:0.0038,d173:0.0038,d172:0.0037,d327:0.0036,d128:0.0036,d287:0.0035,d204:0.0035,d017:0.0035,d098:0.0033,d211:0.0033,d117:0.0032,d255:0.0032,d158:0.0032,d143:0.0032,d224:0.0030,d063:0.0030,d185:0.0030,d298:0.0029,d225:0.0029,d105:0.0026,d218:0.0026,d077:0.0026,d186:0.0025,d234:0.0023,d052:0.0023,d316:0.0023,d236:0.0022,d145:0.0022,d102:0.0021,d227:0.0021,d232:0.0021,d291:0.0020,d230:0.0020,d198:0.0019,d163:0.0019,d300:0.0018,d067:0.0018,d273:0.0018,d306:0.0017,d001:0.0017,d083:0.0017,d023:0.0017,d279:0.0017,d266:0.0016,d202:0.0016,d196:0.0016,d226:0.0016,d229:0.0016,d238:0.0016,d284:0.0015,d101:0.0015,d233:0.0015,d004:0.0015,d166:0.0015,d144:0.0015,d160:0.0015,d045:0.0015,d322:0.0015,d330:0.0014,d302:0.0014,d188:0.0014,d278:0.0014,d021:0.0014,d020:0.0013,d014:0.0013,d152:0.0013,d307:0.0013,d085:0.0013,d134:0.0013,d197:0.0013,d121:0.0013,d216:0.0013,d210:0.0013,d149:0.0013,d314:0.0013,d214:0.0012,d024:0.0012,d328:0.0011,d080:0.0011,d294:0.0010,d203:0.0010,d293:0.0010,d184:0.0009,d003:0.0008
q14	d145:0.1748,d121:0.0789,d091:0.0774,d122:0.0755,d002:0.0755,d081:0.0745,d041:0.0686,d093:0.0659,d180:0.0645,d247:0.0629,d030:0.0615,d117:0.0614,d142:0.0579,d133:0.0532,d144:0.0498,d082:0.0487,d209:0.0449,d022:0.0449,d125:0.0416,d136:0.0409,d242:0.0404,d280:0.0395,d005:0.0365,d277:0.0359,d075:0.0357,d085:0.0356,d052:0.0340,d062:0.0337,d094:0.0321,d130:0.0313,d330:0.0301,d069:0.0296,d299:0.0281,d314:0.0256,d031:0.0219,d104:0.0218,d175:0.0208,d089:0.0206,d169:0.0201,d016:0.0201,d065:0.0200,d229:0.0196,d211:0.0196,d086:0.0180,d181:0.0180,d068:0.0176,d312:0.0176,d172:0.0165,d273:0.0160,d192:0.0158,d115:0.0152,d174:0.0152,d288:0.0151,d186:0.0150,d025:0.0150,d308:0.0148,d116:0.0137,d219:0.0137,d233:0.0136,d073:0.0128,d323:0.0125,d021:0.0125,d254:0.0120,d238:0.0115,d097:0.0115,d162:0.0114,d110:0.0109,d256:0.0103,d202:0.0097,d071:0.0096,d223:0.0095,d284:0.0093,d023:0.0092,d131:0.0086,d221:0.0079,d286:0.0079,d143:0.0078,d087:0.0076,d147:0.0075,d231:0.0074,d038:0.0072,d293:0.0071,d179:0.0069,d029:0.0065,d294:0.0062,d008:0.0061,d072:0.0059,d198:0.0058,d078:0.0053,d272:0.0052,d061:0.0048,d170:0.0048,d240:0.0047,d259:0.0046,d166:0.0045,d111:0.0043,d205:0.0040,d010:0.0040,d268:0.0039,d100:0.0038,d055:0.0038,d214:0.0037,d193:0.0036,d257:0.0036,d194:0.0035,d234:0.0035,d328:0.0034,d244:0.0033,d251:0.0032,d158:0.0032,d098:0.0030
q16	d132:0.1415,d184:0.1319,d250:0.1001,d176:0.0707,d095:0.0623,d277:0.0619,d239:0.0558,d081:0.0542,d229:0.0510,d279:0.0369,d156:0.0356,d078:0.0355,d056:0.0336,d034:0.0309,d191:0.0285,d150:0.0270,d024:0.0268,d096:0.0256,d158:0.0236,d086:0.0222,d329:0.0209,d280:0.0207,d306:0.0192,d295:0.0189,d301:0.0188,d083:0.0187,d071:0.0178,d190:0.0169,d060:0.0163,d297:0.0160,d076:0.0155,d254:0.0155,d147:0.0151,d165:0.0150,d097:0.0149,d152:0.0148,d235:0.0145,d077:0.0143,d021:0.0141,d231:0.0136,d169:0.0136,d138:0.0131,d133:0.0128,d182:0.0118,d049:0.0117,d143:0.0107,d293:0.0106
q17	d271:0.1154,d172:0.0943,d146:0.0843,d091:0.0834,d121:0.0761,d288:0.0419,d024:0.0361,d171:0.0314,d183:0.0310,d122:0.0175,d274:0.0167,d289:0.0155,d066:0.0151,d316:0.0129,d106:0.0123,d163:0.0116,d299:0.0115,d239:0.0113,d030:0.0098,d130:0.0095,d003:0.0087,d190:0.0086,d074:0.0086,d297:0.0081,d148:0.0079,d233:0.0077,d250:0.0075,d132:0.0075,d212:0.0073,d188:0.0072,d191:0.0072,d137:0.0071,d262:0.0069,d252:0.0066,d258:0.0052
q18	d192:0.3899,d194:0.3468,d201:0.2415,d230:0.2202,d210:0.1464,d207:0.1352,d111:0.1323,d222:0.1176,d223:0.1080,d199:0.0905,d216:0.0870,d055:0.0694,d219:0.0687,d163:0.0638,d198:0.0591,d203:0.0568,d220:0.0502,d208:0.0492,d209:0.0489,d221:0.0452,d197:0.0401,d322:0.0399,d061:0.0376,d202:0.0359,d227:0.0357,d215:0.0336,d191:0.0331,d301:0.0295,d053:0.0293,d211:0.0282,d195:0.0261,d236:0.0229,d142:0.0226,d213:0.0217,d276:0.0214,d279:0.0211,d193:0.0207,d266:0.0207,d212:0.0183,d304:0.0180,d296:0.0179,d217:0.0178,d122:0.0172,d200:0.0163,d214:0.0155,d251:0.0153,d204:0.0149,d124:0.0147,d109:0.0138,d224:0.0134,d206:0.0132,d303:0.0123,d205:0.0118,d218:0.0112,d182:0.0097,d058:0.0089,d315:0.0088,d072:0.0088,d174:0.0087,d110:0.0081,d248:0.0081,d319:0.0080,d028:0.0079,d172:0.0078,d260:0.0076,d078:0.0074,d240:0.0069,d246:0.0067,d071:0.0066,d160:0.0063,d129:0.0062,d242:0.0061,d282:0.0061,d330:0.0061,d235:0.0061,d253:0.0060,d027:0.0060,d302:0.0060,d089:0.0058,d137:0.0058,d275:0.0058,d020:0.0056,d268:0.0055,d164:0.0054,d249:0.0049,d052:0.0049,d241:0.0049,d123:0.0047,d280:0.0042,d098:0.0042,d271:0.0036,d048:0.0035,d177:0.0027
q19	d179:0.1681,d323:0.0581,d004:0.0463,d021:0.0429,d273:0.0389,d102:0.0366,d001:0.0269,d330:0.0269,d310:0.0260,d069:0.0257,d136:0.0231,d320:0.0229,d028:0.0224,d078:0.0219,d056:0.0207,d200:0.0203,d015:0.0181,d194:0.0180,d088:0.0179,d153:0.0149,d222:0.0137,d204:0.0134,d035:0.0123,d138:0.0121,d321:0.0119,d055:0.0118,d277:0.0118,d185:0.0114,d051:0.0110,d266:0.0103,d095:0.0088,d158:0.0082,d009:0.0081,d289:0.0078,d258:0.0078,d189:0.0075,d293:0.0074,d241:0.0073,d291:0.0064,d091:0.0063,d106:0.0062,d098:0.0062,d230:0.0062,d299:0.0058,d300:0.0056,d272:0.0054,d274:0.0051,d309:0.0050,d180:0.0046,d111:0.0045,d212:0.0044,d129:0.0044,d191:0.0044,d254:0.0044,d147:0.0042,d092:0.0042,d197:0.0041,d231:0.0038,d193:0.0038,d257:0.0037,d109:0.0037,d294:0.0032,d175:0.0031,d190:0.0026
q22	d258:0.0888,d239:0.0705,d277:0.0705,d011:0.0611,d056:0.0605,d266:0.0584,d327:0.0564,d049:0.0559,d297:0.0481,d184:0.0382,d286:0.0337,d010:0.0325,d159:0.0302,d331:0.0296,d138:0.0274,d149:0.0257,d145:0.0228,d330:0.0222,d072:0.0204,d319:0.0196,d135:0.0174,d240:0.0160,d004:0.0152,d020:0.0137,d121:0.0133,d100:0.0130,d164:0.0129,d229:0.0128,d132:0.0118,d225:0.0116,d302:0.0114,d095:0.0113,d157:0.0112,d064:0.0110,d007:0.0105,d086:0.0103,d096:0.0102,d183:0.0101,d153:0.0099,d250:0.0099,d299:0.0096,d151:0.0092,d236:0.0091,d146:0.0088,d102:0.0086,d190:0.0086,d069:0.0085,d140:0.0084,d035:0.0080,d155:0.0079,d233:0.0078,d270:0.0076,d082:0.0076,d127:0.0075,d067:0.0072,d124:0.0072,d078:0.0071,d317:0.0070,d147:0.0070,d152:0.0069,d092:0.0069,d122:0.0068,d305:0.0067,d176:0.0066,d055:0.0065,d247:0.0061,d243:0.0061,d180:0.0059,d328:0.0059,d116:0.0059,d051:0.0058,d129:0.0057,d197:0.0053,d280:0.0053,d098:0.0051,d109:0.0047,d182:0.0047,d052:0.0046,d316:0.0046,d141:0.0040,d003:0.0034,d048:0.0034,d303:0.0028
q23	d219:0.6505,d276:0.0996,d323:0.0237,d026:0.0217,d007:0.0036,d221:0.0031,d245:0.0030,d318:0.0028,d215:0.0027,d228:0.0027,d180:0.0026,d103:0.0026,d029:0.0025,d064:0.0025,d058:0.0025,d107:0.0024,d290:0.0024,d319:0.0023,d153:0.0023,d248:0.0022,d173:0.0022,d172:0.0021,d327:0.0021,d128:0.0021,d222:0.0021,d019:0.0021,d287:0.0021,d204:0.0020,d017:0.0020,d119:0.0019,d211:0.0019,d117:0.0019,d255:0.0019,d158:0.0019,d143:0.0019,d224:0.0018,d063:0.0017,d185:0.0017,d018:0.0017,d298:0.0017,d225:0.0017,d129:0.0016,d105:0.0015,d200:0.0015,d218:0.0015,d077:0.0015,d150:0.0015,d164:0.0015,d055:0.0015,d186:0.0015,d234:0.0014,d052:0.0013,d179:0.0013,d316:0.0013,d043:0.0013,d236:0.0013,d145:0.0013,d047:0.0013,d040:0.0013,d102:0.0013,d263:0.0012,d227:0.0012,d232:0.0012,d050:0.0012,d291:0.0012,d070:0.0012,d237:0.0012,d106:0.0012,d141:0.0012,d002:0.0012,d230:0.0012,d198:0.0011,d163:0.0011,d313:0.0011,d300:0.0011,d281:0.0011,d067:0.0010,d273:0.0010,d142:0.0010,d317:0.0010,d306:0.0010,d001:0.0010,d083:0.0010,d190:0.0010,d023:0.0010,d279:0.0010,d266:0.0010,d202:0.0009,d196:0.0009,d309:0.0009,d061:0.0009,d037:0.0009,d226:0.0009,d229:0.0009,d297:0.0009,d238:0.0009,d284:0.0009,d101:0.0009,d277:0.0009,d243:0.0009,d233:0.0009,d004:0.0009,d166:0.0009,d144:0.0009,d160:0.0009,d045:0.0009,d322:0.0009,d126:0.0009,d046:0.0008,d330:0.0008,d285:0.0008,d302:0.0008,d188:0.0008,d191:0.0008,d278:0.0008,d021:0.0008,d161:0.0008,d020:0.0008,d014:0.0008,d152:0.0008,d205:0.0008,d307:0.0008,d085:0.0008,d286:0.0008,d134:0.0008,d197:0.0008,d121:0.0008,d079:0.0008,d216:0.0007,d210:0.0007,d162:0.0007,d149:0.0007,d314:0.0007,d214:0.0007,d024:0.0007,d042:0.0007,d249:0.0007,d194:0.0007,d328:0.0007,d304:0.0007,d139:0.0006,d244:0.0006,d080:0.0006,d136:0.0006,d294:0.0006,d203:0.0006,d293:0.0006,d184:0.0005,d003:0.0005
q24	d199:0.1688,d198:0.0847,d223:0.0827,d243:0.0811,d220:0.0798,d222:0.0777,d202:0.0707,d151:0.0609,d219:0.0597,d099:0.0576,d060:0.0574,d061:0.0570,d216:0.0556,d201:0.0528,d088:0.0512,d282:0.0490,d192:0.0483,d221:0.0466,d074:0.0445,d210:0.0444,d213:0.0427,d042:0.0425,d034:0.0408,d215:0.0408,d080:0.0386,d129:0.0374,d098:0.0355,d217:0.0351,d281:0.0322,d031:0.0315,d194:0.0305,d135:0.0305,d083:0.0301,d274:0.0290,d255:0.0286,d211:0.0285,d240:0.0274,d112:0.0274,d203:0.0265,d224:0.0264,d208:0.0255,d205:0.0232,d197:0.0227,d096:0.0226,d289:0.0224,d276:0.0218,d193:0.0210,d123:0.0204,d262:0.0199,d040:0.0191,d303:0.0184,d237:0.0178,d311:0.0177,d072:0.0172,d067:0.0159,d209:0.0157,d028:0.0156,d142:0.0154,d204:0.0152,d181:0.0145,d229:0.0141,d207:0.0141,d265:0.0133,d253:0.0130,d212:0.0124,d165:0.0121,d242:0.0121,d044:0.0118,d218:0.0114,d055:0.0110,d195:0.0109,d214:0.0106,d234:0.0104,d039:0.0098,d263:0.0095,d294:0.0092,d177:0.0053
q25	d166:0.3251,d020:0.1864,d328:0.1799,d128:0.1416,d156:0.1385,d023:0.1310,d265:0.1178,d167:0.0569,d245:0.0499,d211:0.0322,d247:0.0298,d032:0.0271
q26	d152:0.5265,d291:0.0951,d143:0.0906,d095:0.0847,d171:0.0817,d228:0.0645,d131:0.0561,d293:0.0527,d066:0.0527,d241:0.0495,d147:0.0491,d052:0.0410,d206:0.0381,d316:0.0305,d318:0.0301,d231:0.0296,d300:0.0290,d190:0.0284,d322:0.0278,d136:0.0278,d109:0.0259,d002:0.0252,d094:0.0249,d273:0.0249,d092:0.0241,d116:0.0228,d105:0.0223,d235:0.0212,d208:0.0204,d174:0.0181,d007:0.0178,d183:0.0175,d323:0.0168,d279:0.0167,d138:0.0155,d292:0.0148,d306:0.0139,d219:0.0138,d179:0.0137,d149:0.0127,d283:0.0123,d224:0.0121,d161:0.0119,d312:0.0118,d012:0.0117,d197:0.0114,d164:0.0111,d287:0.0106,d210:0.0102,d017:0.0102,d173:0.0101,d098:0.0100,d029:0.0087,d102:0.0086,d212:0.0086,d027:0.0085,d290:0.0081,d217:0.0081,d113:0.0080,d133:0.0069,d199:0.0069,d062:0.0067,d140:0.0066,d033:0.0065,d331:0.0065,d117:0.0064,d178:0.0063,d215:0.0063,d284:0.0062,d277:0.0061,d265:0.0060,d175:0.0060,d141:0.0060,d005:0.0057,d129:0.0056,d036:0.0054,d014:0.0054,d107:0.0054,d305:0.0052,d003:0.0051,d182:0.0047,d263:0.0043
q27	d103:0.0487,d166:0.0456,d051:0.0410,d054:0.0401,d066:0.0345,d067:0.0336,d136:0.0335,d132:0.0323,d107:0.0293,d291:0.0289,d058:0.0275,d211:0.0269,d316:0.0268,d293:0.0257,d116:0.0242,d227:0.0242,d187:0.0239,d083:0.0238,d158:0.0233,d074:0.0231,d017:0.0221,d056:0.0195,d152:0.0189,d029:0.0180,d300:0.0176,d159:0.0173,d174:0.0171,d109:0.0168,d251:0.0167,d033:0.0167,d085:0.0157,d139:0.0155,d064:0.0153,d164:0.0149,d094:0.0146,d161:0.0144,d292:0.0139,d222:0.0131,d145:0.0130,d209:0.0129,d215:0.0128,d243:0.0125,d023:0.0122,d119:0.0118,d027:0.0117,d030:0.0117,d002:0.0116,d238:0.0115,d130:0.0114,d143:0.0112,d101:0.0110,d079:0.0106,d005:0.0104,d075:0.0103,d108:0.0103,d102:0.0102,d042:0.0098,d014:0.0097,d290:0.0096,d015:0.0096,d199:0.0094,d210:0.0094,d150:0.0094,d304:0.0093,d281:0.0086,d296:0.0083,d141:0.0081,d274:0.0078,d325:0.0077,d255:0.0076,d162:0.0075,d269:0.0073,d167:0.0071,d080:0.0063,d276:0.0060,d271:0.0050,d237:0.0048,d311:0.0047,d198:0.0046,d088:0.0046,d299:0.0045,d156:0.0042,d306:0.0041,d279:0.0040,d170:0.0038,d259:0.0036,d322:0.0035,d018:0.0035,d012:0.0035,d330:0.0034,d129:0.0034,d283:0.0033,d282:0.0033,d020:0.0032,d016:0.0032,d197:0.0031,d077:0.0031,d026:0.0030,d173:0.0030,d055:0.0030,d195:0.0030,d231:0.0029,d194:0.0028,d179:0.0027,d318:0.0022,d184:0.0022
q28	d136:0.0798,d316:0.0756,d291:0.0611,d066:0.0531,d174:0.0443,d056:0.0428,d279:0.0423,d035:0.0386,d159:0.0363,d322:0.0337,d147:0.0331,d102:0.0296,d164:0.0290,d029:0.0285,d094:0.0284,d173:0.0254,d070:0.0242,d145:0.0241,d264:0.0231,d015:0.0223,d161:0.0221,d289:0.0219,d212:0.0219,d152:0.0218,d321:0.0218,d292:0.0215,d002:0.0214,d067:0.0214,d027:0.0211,d237:0.0211,d132:0.0206,d079:0.0196,d226:0.0192,d075:0.0191,d080:0.0188,d083:0.0183,d295:0.0177,d327:0.0173,d162:0.0166,d107:0.0163,d086:0.0162,d143:0.0161,d198:0.0157,d273:0.0154,d296:0.0154,d191:0.0153,d309:0.0152,d037:0.0146,d042:0.0143,d085:0.0139,d160:0.0137,d263:0.0136,d275:0.0134,d139:0.0132,d099:0.0130,d165:0.0129,d254:0.0128,d193:0.0127,d183:0.0123,d153:0.0120,d283:0.0118,d033:0.0118,d252:0.0118,d186:0.0115,d271:0.0111,d072:0.0108,d141:0.0107,d294:0.0106,d008:0.0105,d109:0.0103,d055:0.0101,d276:0.0101,d312:0.0100,d241:0.0098,d194:0.0098,d270:0.0097,d018:0.0097,d329:0.0097,d328:0.0096,d168:0.0092,d129:0.0092,d031:0.0091,d046:0.0090,d310:0.0090,d211:0.0089,d267:0.0088,d047:0.0087,d064:0.0086,d246:0.0086,d058:0.0085,d259:0.0083,d248:0.0083,d243:0.0082,d233:0.0082,d054:0.0082,d299:0.0081,d185:0.0081,d106:0.0080,d012:0.0079,d269:0.0079,d084:0.0077,d013:0.0076,d098:0.0076,d306:0.0075,d019:0.0072,d115:0.0071,d060:0.0070,d260:0.0069,d297:0.0069,d240:0.0067,d026:0.0066,d331:0.0065,d230:0.0065,d110:0.0065,d144:0.0065,d170:0.0064,d180:0.0064,d088:0.0063,d231:0.0063,d131:0.0063,d298:0.0062,d120:0.0062,d221:0.0058,d010:0.0058,d089:0.0057,d278:0.0057,d077:0.0056,d190:0.0055,d169:0.0054,d048:0.0053,d305:0.0052,d216:0.0051,d195:0.0050,d304:0.0049,d022:0.0049,d111:0.0048,d235:0.0047,d125:0.0047,d052:0.0046,d123:0.0046,d049:0.0046,d303:0.0044,d114:0.0043,d150:0.0042,d239:0.0041,d293:0.0039,d071:0.0035,d206:0.0035,d148:0.0034,d063:0.0033,d045:0.0033,d103:0.0032,d330:0.0032,d188:0.0031,d016:0.0030,d307:0.0029,d009:0.0029,d314:0.0028,d250:0.0027,d189:0.0027,d133:0.0025,d220:0.0025,d179:0.0025,d116:0.0025,d219:0.0025,d236:0.0025,d324:0.0024,d091:0.0022,d011:0.0022,d290:0.0022,d175:0.0022,d318:0.0021,d313:0.0021,d184:0.0020,d281:0.0020,d222:0.0020,d057:0.0019,d287:0.0019,d001:0.0019,d065:0.0018,d023:0.0018,d119:0.0018,d069:0.0018,d202:0.0018,d325:0.0018,d061:0.0018,d130:0.0017,d101:0.0017,d277:0.0017,d247:0.0017,d108:0.0015,d021:0.0015,d053:0.0015,d137:0.0015,d014:0.0015,d097:0.0015,d286:0.0014,d197:0.0014,d121:0.0014,d100:0.0014,d093:0.0014,d210:0.0014,d087:0.0014,d149:0.0014,d096:0.0014,d024:0.0013,d249:0.0013,d234:0.0013,d256:0.0013,d262:0.0012,d039:0.0012,d244:0.0012,d003:0.0009
q29	d314:0.1805,d113:0.1071,d037:0.0976,d261:0.0709,d001:0.0616,d120:0.0509,d133:0.0412,d046:0.0314,d062:0.0298,d159:0.0268,d294:0.0264,d191:0.0251,d173:0.0238,d286:0.0234,d070:0.0227,d226:0.0180,d212:0.0161,d291:0.0155,d107:0.0153,d086:0.0152,d198:0.0147,d279:0.0126,d099:0.0122,d160:0.0113,d254:0.0106,d147:0.0103,d252:0.0097,d055:0.0095,d276:0.0095,d186:0.0095,d264:0.0083,d047:0.0081,d102:0.0081,d064:0.0081,d058:0.0080,d136:0.0080,d174:0.0078,d008:0.0077,d237:0.0076,d106:0.0075,d312:0.0074,d153:0.0073,d013:0.0072,d270:0.0072,d329:0.0071,d295:0.0071,d327:0.0069,d019:0.0067,d031:0.0067,d292:0.0064,d056:0.0063,d331:0.0061,d309:0.0061,d170:0.0060,d131:0.0059,d269:0.0058,d027:0.0054,d089:0.0053,d278:0.0053,d283:0.0053,d115:0.0052,d165:0.0051,d169:0.0051,d085:0.0050,d305:0.0049,d026:0.0048,d216:0.0048,d195:0.0047,d231:0.0046,d193:0.0046,d241:0.0044,d194:0.0044,d015:0.0044,d052:0.0044,d328:0.0043,d123:0.0043,d168:0.0042,d263:0.0040,d293:0.0036,d048:0.0032,d303:0.0027
q32	d090:0.2583,d025:0.2225,d067:0.1292,d139:0.1120,d031:0.0598,d092:0.0437,d140:0.0396,d254:0.0322,d305:0.0314,d282:0.0301,d015:0.0280,d324:0.0261,d145:0.0241,d072:0.0239,d141:0.0238,d059:0.0235,d172:0.0221,d011:0.0220,d317:0.0211,d083:0.0204,d222:0.0194,d226:0.0192,d284:0.0187,d279:0.0181,d060:0.0176,d235:0.0173,d105:0.0160,d018:0.0160,d006:0.0153,d053:0.0151,d268:0.0142,d252:0.0140,d314:0.0138,d042:0.0130,d227:0.0127,d262:0.0121,d184:0.0101,d271:0.0092
q34	d248:0.0664,d221:0.0147,d224:0.0144,d312:0.0124,d113:0.0111,d075:0.0101,d040:0.0098,d198:0.0097,d110:0.0094,d216:0.0094,d138:0.0090,d037:0.0089,d034:0.0082,d232:0.0078,d047:0.0077,d091:0.0076,d288:0.0076,d246:0.0075,d270:0.0071,d106:0.0071,d261:0.0071,d010:0.0071,d213:0.0068,d043:0.0068,d108:0.0067,d062:0.0066,d059:0.0064,d122:0.0064,d219:0.0063,d207:0.0061,d148:0.0058,d060:0.0057,d237:0.0056,d192:0.0055,d327:0.0054,d235:0.0054,d241:0.0054,d278:0.0053,d142:0.0053,d225:0.0051,d027:0.0051,d281:0.0050,d266:0.0049,d260:0.0048,d117:0.0048,d196:0.0048,d226:0.0047,d215:0.0047,d130:0.0046,d024:0.0046,d151:0.0045,d325:0.0045,d170:0.0044,d180:0.0044,d066:0.0044,d189:0.0043,d282:0.0041,d008:0.0041,d290:0.0040,d070:0.0040,d308:0.0040,d044:0.0040,d155:0.0039,d227:0.0038,d082:0.0038,d085:0.0037,d121:0.0036,d086:0.0036,d081:0.0036,d087:0.0035,d193:0.0033,d202:0.0032,d015:0.0032,d099:0.0032,d223:0.0031,d039:0.0031,d271:0.0030,d292:0.0030,d065:0.0030,d279:0.0030,d063:0.0030,d119:0.0030,d045:0.0029,d126:0.0029,d211:0.0029,d181:0.0029,d127:0.0029,d046:0.0029,d071:0.0029,d061:0.0029,d089:0.0028,d095:0.0028,d112:0.0027,d243:0.0027,d166:0.0027,d144:0.0027,d253:0.0026,d197:0.0026,d009:0.0026,d093:0.0025,d210:0.0025,d005:0.0025,d006:0.0025,d283:0.0025,d242:0.0025,d032:0.0025,d118:0.0025,d250:0.0024,d020:0.0024,d092:0.0024,d307:0.0024,d190:0.0023,d252:0.0023,d133:0.0023,d026:0.0023,d123:0.0023,d162:0.0023,d236:0.0022,d055:0.0022,d022:0.0022,d264:0.0022,d214:0.0022,d080:0.0022,d251:0.0021,d249:0.0021,d109:0.0021,d194:0.0021,d294:0.0021,d050:0.0021,d052:0.0021,d256:0.0020,d201:0.0020,d035:0.0020,d125:0.0019,d013:0.0019,d136:0.0019,d301:0.0018,d209:0.0018,d028:0.0018,d098:0.0018,d287:0.0017,d078:0.0017,d001:0.0017,d135:0.0017,d083:0.0017,d274:0.0016,d255:0.0016,d030:0.0016,d131:0.0015,d240:0.0015,d076:0.0015,d048:0.0015,d320:0.0015,d073:0.0014,d296:0.0014,d129:0.0014,d323:0.0014,d205:0.0013,d200:0.0013,d286:0.0013,d305:0.0013,d079:0.0013,d164:0.0013,d096:0.0013,d195:0.0012,d038:0.0012,d042:0.0012,d182:0.0012,d316:0.0011,d263:0.0011,d203:0.0010
q36	d321:0.1863,d257:0.1834,d150:0.1746,d023:0.1597,d247:0.1510,d277:0.1305,d265:0.1094,d328:0.0618,d156:0.0584,d020:0.0283,d223:0.0273,d107:0.0257,d214:0.0210,d167:0.0201,d219:0.0197,d151:0.0196,d131:0.0189,d100:0.0187,d268:0.0183,d076:0.0178,d102:0.0156,d323:0.0154,d069:0.0151,d007:0.0148,d060:0.0148,d010:0.0146,d211:0.0141,d071:0.0138,d320:0.0134,d110:0.0133,d198:0.0131,d013:0.0128,d270:0.0128,d054:0.0127,d095:0.0121,d077:0.0119,d288:0.0117,d229:0.0115,d205:0.0115,d292:0.0114,d083:0.0114,d210:0.0110,d276:0.0108,d310:0.0101,d203:0.0098,d290:0.0098,d051:0.0097,d029:0.0094,d319:0.0094,d059:0.0093,d092:0.0090,d197:0.0088,d281:0.0088,d031:0.0086,d230:0.0085,d272:0.0084,d094:0.0084,d316:0.0083,d231:0.0083,d279:0.0081,d295:0.0081,d255:0.0078,d309:0.0078,d256:0.0077,d170:0.0077,d081:0.0077,d222:0.0077,d294:0.0076,d103:0.0071,d274:0.0070,d202:0.0070,d267:0.0070,d207:0.0070,d226:0.0068,d191:0.0068,d283:0.0068,d259:0.0066,d079:0.0063,d111:0.0062,d298:0.0062,d041:0.0056,d262:0.0054,d157:0.0054,d033:0.0053,d136:0.0051,d068:0.0051,d015:0.0050,d199:0.0049,d035:0.0048,d088:0.0047,d248:0.0046,d125:0.0046,d049:0.0045,d313:0.0045,d192:0.0045,d067:0.0043,d019:0.0043,d175:0.0043,d306:0.0042,d271:0.0041,d119:0.0040,d266:0.0040,d284:0.0038,d322:0.0036,d208:0.0036,d253:0.0035,d012:0.0035,d046:0.0035,d235:0.0035,d027:0.0034,d302:0.0034,d021:0.0034,d115:0.0033,d275:0.0033,d085:0.0032,d218:0.0032,d286:0.0032,d138:0.0031,d093:0.0031,d162:0.0031,d149:0.0031,d055:0.0031,d186:0.0030,d250:0.0030,d189:0.0029,d182:0.0028,d017:0.0028,d244:0.0027,d158:0.0026,d143:0.0026,d141:0.0024,d260:0.0022,d003:0.0020
q37	d169:0.1062,d116:0.0493,d062:0.0359,d294:0.0301,d035:0.0286,d327:0.0265,d120:0.0206,d231:0.0178,d141:0.0143
